execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,GPU
4,2024-05-02 15:57:17.557226,8.6,18.5,180,16,True,34.0,76,False
5,2024-05-02 15:57:17.636255,7.6,18.5,180,16,True,10.0,76,False
4,2024-05-02 15:57:17.699649,8.5,18.5,180,16,True,19.0,76,False
5,2024-05-02 15:57:17.778374,7.5,18.5,180,16,True,19.0,76,False
4,2024-05-02 15:57:17.841555,10.8,18.5,180,16,True,21.0,78,False
5,2024-05-02 15:57:17.920327,3.8,18.5,180,16,True,13.0,72,False
5,2024-05-02 15:57:17.983456,9.4,18.5,180,16,True,18.0,77,False
5,2024-05-02 15:57:18.062239,7.5,18.5,180,16,True,13.0,76,False
6,2024-05-02 15:57:18.141319,7.5,18.5,180,16,True,15.0,76,False
5,2024-05-02 15:57:18.218534,8.8,18.5,180,16,False,15.0,77,False
3,2024-05-02 15:57:18.296091,7.5,18.5,180,16,False,15.0,76,False
4,2024-05-02 15:57:18.374302,7.5,18.5,180,16,True,46.0,76,False
4,2024-05-02 15:57:18.452382,7.5,18.5,180,16,False,46.0,76,False
4,2024-05-02 15:57:18.530612,8.8,18.5,180,16,False,46.0,77,False
4,2024-05-02 15:57:18.594029,9.4,18.5,180,16,True,52.0,77,False
3,2024-05-02 15:57:18.671703,8.8,18.5,180,16,False,52.0,77,False
4,2024-05-02 15:57:18.736569,9.4,18.5,180,16,True,22.0,77,False
5,2024-05-02 15:57:18.816885,7.5,18.5,180,16,True,5.0,76,False
5,2024-05-02 15:57:18.895013,8.8,18.5,180,16,True,14.0,77,False
4,2024-05-02 15:57:18.971796,8.8,18.5,180,16,True,14.0,77,False
4,2024-05-02 15:57:19.050918,7.5,18.5,180,16,False,14.0,76,False
3,2024-05-02 15:57:19.114939,9.4,18.5,180,16,False,14.0,77,False
5,2024-05-02 15:57:19.193954,7.5,18.5,180,16,False,14.0,76,False
3,2024-05-02 15:57:19.256584,10.6,18.5,180,16,True,101.0,78,False
3,2024-05-02 15:57:19.335509,7.5,18.5,180,16,False,101.0,76,False
4,2024-05-02 15:57:19.413576,8.8,18.5,180,16,False,101.0,77,False
5,2024-05-02 15:57:19.478668,8.6,18.5,180,16,True,78.0,76,False
5,2024-05-02 15:57:19.541698,10.9,18.5,180,16,True,31.0,78,False
4,2024-05-02 15:57:19.605100,8.5,18.5,180,16,True,28.0,76,False
5,2024-05-02 15:57:19.683892,8.2,18.5,180,16,True,37.0,76,False
5,2024-05-02 15:57:19.747599,18.3,18.5,180,16,True,26.0,85,False
6,2024-05-02 15:57:19.812090,9.2,18.5,180,16,True,26.0,77,False
5,2024-05-02 15:57:19.874297,10.9,18.5,180,16,True,9.0,78,False
5,2024-05-02 15:57:19.953374,7.5,18.5,180,16,True,34.0,76,False
4,2024-05-02 15:57:20.030013,8.8,18.5,180,16,True,31.0,77,False
4,2024-05-02 15:57:20.093223,9.4,18.5,180,16,True,23.0,77,False
4,2024-05-02 15:57:20.157787,10.9,18.5,180,16,True,20.0,78,False
4,2024-05-02 15:57:20.236146,8.8,18.5,180,16,True,28.0,77,False
5,2024-05-02 15:57:20.315059,7.5,18.5,180,16,True,20.0,76,False
5,2024-05-02 15:57:20.378339,9.4,18.5,180,16,True,15.0,77,False
4,2024-05-02 15:57:20.441397,10.9,18.5,180,16,False,15.0,78,False
4,2024-05-02 15:57:20.520211,7.5,18.5,180,16,False,15.0,76,False
4,2024-05-02 15:57:20.583774,9.4,18.5,180,16,True,35.0,77,False
4,2024-05-02 15:57:20.662658,8.8,18.5,180,16,True,3.0,77,False
5,2024-05-02 15:57:20.741316,7.5,18.5,180,16,True,5.0,76,False
5,2024-05-02 15:57:20.805673,8.3,18.5,180,16,True,4.0,76,False
5,2024-05-02 15:57:20.883337,8.8,18.5,180,16,True,6.0,77,False
5,2024-05-02 15:57:20.961098,8.2,18.5,180,16,True,3.0,76,False
3,2024-05-02 15:57:21.023347,11.9,18.5,180,16,True,4.0,79,False
4,2024-05-02 15:57:21.102434,6.0,18.5,180,16,True,4.0,74,False
4,2024-05-02 15:57:21.181063,7.5,18.5,180,16,False,4.0,76,False
5,2024-05-02 15:57:21.259866,7.5,18.5,180,16,True,15.0,76,False
5,2024-05-02 15:57:21.337876,7.5,18.5,180,16,True,9.0,76,False
5,2024-05-02 15:57:21.416353,7.5,18.5,180,16,True,20.0,76,False
5,2024-05-02 15:57:21.495003,7.5,18.5,180,16,True,14.0,76,False
5,2024-05-02 15:57:21.572702,6.2,18.5,180,16,True,18.0,74,False
6,2024-05-02 15:57:21.652636,8.6,18.5,180,16,True,10.0,76,False
5,2024-05-02 15:57:21.729681,5.1,18.5,180,16,True,21.0,73,False
5,2024-05-02 15:57:21.794050,16.9,18.5,180,16,True,22.0,84,False
5,2024-05-02 15:57:21.857627,9.2,18.5,180,16,True,22.0,77,False
5,2024-05-02 15:57:21.921970,9.4,18.5,180,16,True,21.0,77,False
5,2024-05-02 15:57:22.000024,7.5,18.5,180,16,True,19.0,76,False
4,2024-05-02 15:57:22.078287,7.5,18.5,180,16,True,23.0,76,False
4,2024-05-02 15:57:22.156730,7.5,18.5,180,16,True,23.0,76,False
4,2024-05-02 15:57:22.235204,7.5,18.5,180,16,True,14.0,76,False
5,2024-05-02 15:57:22.299230,9.4,18.5,180,16,True,22.0,77,False
4,2024-05-02 15:57:22.361286,10.9,18.5,180,16,True,18.0,78,False
5,2024-05-02 15:57:22.440491,8.8,18.5,180,16,True,21.0,77,False
5,2024-05-02 15:57:22.518622,7.5,18.5,180,16,True,21.0,76,False
5,2024-05-02 15:57:22.582754,9.4,18.5,180,16,True,24.0,77,False
5,2024-05-02 15:57:22.660888,8.8,18.5,180,16,True,20.0,77,False
5,2024-05-02 15:57:22.724445,9.4,18.5,180,16,True,19.0,77,False
4,2024-05-02 15:57:22.801401,8.8,18.5,180,16,True,13.0,77,False
5,2024-05-02 15:57:22.865795,9.1,18.5,180,16,True,21.0,77,False
3,2024-05-02 15:57:22.944284,7.7,18.5,180,16,True,23.0,76,False
5,2024-05-02 15:57:23.022826,7.5,18.5,180,16,True,23.0,76,False
5,2024-05-02 15:57:23.086906,9.6,18.5,180,16,True,19.0,77,False
4,2024-05-02 15:57:23.150488,9.5,18.5,180,16,True,18.0,77,False
5,2024-05-02 15:57:23.229763,7.5,18.5,180,16,True,15.0,76,False
5,2024-05-02 15:57:23.293254,9.4,18.5,180,16,True,18.0,77,False
4,2024-05-02 15:57:23.369823,16.2,18.5,180,16,True,4.0,83,False
4,2024-05-02 15:57:23.434845,9.7,18.5,180,16,True,8.0,77,False
3,2024-05-02 15:57:23.498092,10.9,18.5,180,16,True,2.0,78,False
5,2024-05-02 15:57:23.577880,8.8,18.5,180,16,True,29.0,77,False
5,2024-05-02 15:57:23.594931,43.8,18.5,180,16,True,55.0,107,False
5,2024-05-02 15:57:23.673172,8.8,18.5,180,16,True,12.0,77,False
5,2024-05-02 15:57:23.736443,9.4,18.5,180,16,True,9.0,77,False
5,2024-05-02 15:57:23.800284,10.9,18.5,180,16,True,12.0,78,False
5,2024-05-02 15:57:23.878594,8.8,18.5,180,16,True,23.0,77,False
4,2024-05-02 15:57:23.955329,7.5,18.5,180,16,True,23.0,76,False
4,2024-05-02 15:57:24.018750,10.9,18.5,180,16,True,23.0,78,False
4,2024-05-02 15:57:24.096592,8.8,18.5,180,16,True,23.0,77,False
4,2024-05-02 15:57:24.175326,8.8,18.5,180,16,True,14.0,77,False
3,2024-05-02 15:57:24.252441,7.5,18.5,180,16,True,25.0,76,False
5,2024-05-02 15:57:24.316975,10.9,18.5,180,16,True,26.0,78,False
4,2024-05-02 15:57:24.380788,9.4,18.5,180,16,True,23.0,77,False
4,2024-05-02 15:57:24.458864,8.8,18.5,180,16,True,7.0,77,False
5,2024-05-02 15:57:24.537444,7.5,18.5,180,16,True,12.0,76,False
5,2024-05-02 15:57:24.600653,7.8,18.5,180,16,True,28.0,76,False
5,2024-05-02 15:57:24.664347,10.6,18.5,180,16,True,20.0,78,False
4,2024-05-02 15:57:24.726659,7.1,18.5,180,16,True,12.0,75,False
4,2024-05-02 15:57:24.804832,8.6,18.5,180,16,True,9.0,76,False
5,2024-05-02 15:57:24.883352,7.6,18.5,180,16,True,12.0,76,False
5,2024-05-02 15:57:24.960795,8.1,18.5,180,16,True,7.0,76,False
5,2024-05-02 15:57:25.024918,11.3,18.5,180,16,True,10.0,79,False
5,2024-05-02 15:57:25.089012,12.5,18.5,180,16,True,8.0,80,False
4,2024-05-02 15:57:25.166090,15.0,18.5,180,16,False,8.0,82,False
6,2024-05-02 15:57:25.231143,7.9,18.5,180,16,True,23.0,76,False
5,2024-05-02 15:57:25.307973,16.0,18.5,180,16,True,7.0,83,False
4,2024-05-02 15:57:25.370080,18.8,18.5,180,16,True,15.0,85,False
5,2024-05-02 15:57:25.434217,8.6,18.5,180,16,True,13.0,76,False
4,2024-05-02 15:57:25.497031,9.2,18.5,180,16,True,15.0,77,False
4,2024-05-02 15:57:25.560606,10.9,18.5,180,16,True,12.0,78,False
5,2024-05-02 15:57:25.639258,8.8,18.5,180,16,True,17.0,77,False
4,2024-05-02 15:57:25.702288,9.4,18.5,180,16,True,17.0,77,False
4,2024-05-02 15:57:25.781760,7.5,18.5,180,16,True,16.0,76,False
5,2024-05-02 15:57:25.845831,9.4,18.5,180,16,True,10.0,77,False
3,2024-05-02 15:57:25.922885,8.8,18.5,180,16,True,16.0,77,False
5,2024-05-02 15:57:26.002428,8.8,18.5,180,16,False,16.0,77,False
5,2024-05-02 15:57:26.080580,7.5,18.5,180,16,True,27.0,76,False
5,2024-05-02 15:57:26.144110,10.9,18.5,180,16,True,13.0,78,False
6,2024-05-02 15:57:26.208756,10.9,18.5,180,16,True,13.0,78,False
3,2024-05-02 15:57:26.283362,8.8,18.5,180,16,True,16.0,77,False
4,2024-05-02 15:57:26.346696,10.9,18.5,180,16,True,7.0,78,False
4,2024-05-02 15:57:26.424764,7.5,18.5,180,16,True,12.0,76,False
4,2024-05-02 15:57:26.503834,7.5,18.5,180,16,True,14.0,76,False
3,2024-05-02 15:57:26.581093,8.8,18.5,180,16,True,5.0,77,False
5,2024-05-02 15:57:26.660737,8.8,18.5,180,16,True,4.0,77,False
5,2024-05-02 15:57:26.739672,7.5,18.5,180,16,True,17.0,76,False
3,2024-05-02 15:57:26.801894,9.4,18.5,180,16,True,32.0,77,False
5,2024-05-02 15:57:26.881440,8.5,18.5,180,16,True,46.0,76,False
3,2024-05-02 15:57:26.958462,6.4,18.5,180,16,True,31.0,75,False
4,2024-05-02 15:57:27.038088,7.5,18.5,180,16,True,61.0,76,False
5,2024-05-02 15:57:27.117082,6.8,18.5,180,16,True,60.0,75,False
5,2024-05-02 15:57:27.195719,9.5,18.5,180,16,True,52.0,77,False
5,2024-05-02 15:57:27.259078,9.9,18.5,180,16,True,52.0,78,False
4,2024-05-02 15:57:27.336186,8.3,18.5,180,16,True,43.0,76,False
5,2024-05-02 15:57:27.400301,9.7,18.5,180,16,True,56.0,77,False
4,2024-05-02 15:57:27.463079,7.9,18.5,180,16,True,31.0,76,False
5,2024-05-02 15:57:27.527944,8.5,18.5,180,16,True,4.0,76,False
5,2024-05-02 15:57:27.606243,7.5,18.5,180,16,True,7.0,76,False
4,2024-05-02 15:57:27.683869,7.5,18.5,180,16,False,7.0,76,False
5,2024-05-02 15:57:27.762919,7.5,18.5,180,16,True,30.0,76,False
5,2024-05-02 15:57:27.826484,9.2,18.5,180,16,True,10.0,77,False
6,2024-05-02 15:57:27.905417,2.5,18.5,180,16,True,24.0,71,False
4,2024-05-02 15:57:27.981740,8.6,18.5,180,16,True,15.0,76,False
4,2024-05-02 15:57:28.046038,9.4,18.5,180,16,True,13.0,77,False
5,2024-05-02 15:57:28.124420,7.5,18.5,180,16,True,8.0,76,False
5,2024-05-02 15:57:28.187868,9.4,18.5,180,16,True,11.0,77,False
4,2024-05-02 15:57:28.265223,7.5,18.5,180,16,True,15.0,76,False
4,2024-05-02 15:57:28.342681,8.8,18.5,180,16,True,19.0,77,False
4,2024-05-02 15:57:28.421063,7.5,18.5,180,16,True,16.0,76,False
5,2024-05-02 15:57:28.499355,7.5,18.5,180,16,True,21.0,76,False
3,2024-05-02 15:57:28.576313,10.0,18.5,180,16,True,21.0,78,False
5,2024-05-02 15:57:28.656276,8.8,18.5,180,16,True,21.0,77,False
5,2024-05-02 15:57:28.719432,9.4,18.5,180,16,True,10.0,77,False
5,2024-05-02 15:57:28.797319,7.5,18.5,180,16,True,21.0,76,False
4,2024-05-02 15:57:28.875477,8.8,18.5,180,16,False,21.0,77,False
6,2024-05-02 15:57:28.955160,7.5,18.5,180,16,False,21.0,76,False
5,2024-05-02 15:57:29.030572,8.8,18.5,180,16,True,59.0,77,False
4,2024-05-02 15:57:29.108300,8.8,18.5,180,16,True,22.0,77,False
4,2024-05-02 15:57:29.171396,9.4,18.5,180,16,False,22.0,77,False
4,2024-05-02 15:57:29.250601,8.8,18.5,180,16,True,34.0,77,False
4,2024-05-02 15:57:29.313853,9.4,18.5,180,16,True,10.0,77,False
4,2024-05-02 15:57:29.392189,7.5,18.5,180,16,True,19.0,76,False
4,2024-05-02 15:57:29.470328,7.5,18.5,180,16,True,19.0,76,False
5,2024-05-02 15:57:29.534497,9.4,18.5,180,16,True,21.0,77,False
4,2024-05-02 15:57:29.597859,9.4,18.5,180,16,True,13.0,77,False
3,2024-05-02 15:57:29.676459,7.5,18.5,180,16,True,18.0,76,False
4,2024-05-02 15:57:29.740606,9.1,18.5,180,16,True,13.0,77,False
4,2024-05-02 15:57:29.804102,9.4,18.5,180,16,True,15.0,77,False
4,2024-05-02 15:57:29.883524,8.0,18.5,180,16,False,15.0,76,False
3,2024-05-02 15:57:29.961173,9.5,18.5,180,16,False,15.0,77,False
5,2024-05-02 15:57:30.040988,8.1,18.5,180,16,True,46.0,76,False
4,2024-05-02 15:57:30.118130,8.8,18.5,180,16,False,46.0,77,False
4,2024-05-02 15:57:30.182155,9.5,18.5,180,16,False,46.0,77,False
4,2024-05-02 15:57:30.247232,8.5,18.5,180,16,True,52.0,76,False
4,2024-05-02 15:57:30.310457,10.8,18.5,180,16,False,52.0,78,False
3,2024-05-02 15:57:30.388224,7.5,18.5,180,16,True,22.0,76,False
5,2024-05-02 15:57:30.467983,7.5,18.5,180,16,True,5.0,76,False
5,2024-05-02 15:57:30.546935,7.5,18.5,180,16,True,14.0,76,False
5,2024-05-02 15:57:30.625402,8.8,18.5,180,16,True,14.0,77,False
4,2024-05-02 15:57:30.703106,7.5,18.5,180,16,False,14.0,76,False
4,2024-05-02 15:57:30.780870,7.5,18.5,180,16,False,14.0,76,False
6,2024-05-02 15:57:30.861278,7.5,18.5,180,16,False,14.0,76,False
4,2024-05-02 15:57:30.922940,10.9,18.5,180,16,True,101.0,78,False
4,2024-05-02 15:57:31.000810,7.5,18.5,180,16,False,101.0,76,False
4,2024-05-02 15:57:31.064111,9.4,18.5,180,16,False,101.0,77,False
5,2024-05-02 15:57:31.128461,9.4,18.5,180,16,True,78.0,77,False
4,2024-05-02 15:57:31.190896,10.9,18.5,180,16,True,31.0,78,False
3,2024-05-02 15:57:31.268521,8.8,18.5,180,16,True,28.0,77,False
5,2024-05-02 15:57:31.348696,7.5,18.5,180,16,True,37.0,76,False
4,2024-05-02 15:57:31.411484,9.4,18.5,180,16,True,26.0,77,False
3,2024-05-02 15:57:31.490038,7.5,18.5,180,16,True,26.0,76,False
5,2024-05-02 15:57:31.569544,7.5,18.5,180,16,True,9.0,76,False
4,2024-05-02 15:57:31.631695,9.1,18.5,180,16,True,34.0,77,False
5,2024-05-02 15:57:31.696014,13.0,18.5,180,16,True,31.0,80,False
5,2024-05-02 15:57:31.772204,9.0,18.5,180,16,True,23.0,77,False
6,2024-05-02 15:57:31.837064,1.5,18.6,180,16,True,20.0,70,False
6,2024-05-02 15:57:31.901363,1.5,18.6,180,16,True,28.0,70,False
6,2024-05-02 15:57:31.964752,4.4,18.6,180,16,True,20.0,73,False
6,2024-05-02 15:57:32.029578,3.0,18.6,180,16,True,15.0,72,False
6,2024-05-02 15:57:32.092893,9.2,18.6,180,16,False,15.0,77,False
6,2024-05-02 15:57:32.156739,7.9,18.6,180,16,False,15.0,76,False
7,2024-05-02 15:57:32.221582,9.4,18.6,180,16,True,35.0,77,False
6,2024-05-02 15:57:32.283930,7.7,18.6,180,16,True,3.0,76,False
7,2024-05-02 15:57:32.348686,4.8,18.6,180,16,True,5.0,73,False
6,2024-05-02 15:57:32.412573,8.7,18.6,180,16,True,4.0,77,False
7,2024-05-02 15:57:32.476958,4.8,18.6,180,16,True,6.0,73,False
7,2024-05-02 15:57:32.540806,5.8,18.6,180,16,True,3.0,74,False
7,2024-05-02 15:57:32.604192,4.9,18.6,180,16,True,4.0,73,False
6,2024-05-02 15:57:32.682056,4.9,18.6,180,16,True,4.0,73,False
5,2024-05-02 15:57:32.744914,4.8,18.6,180,16,False,4.0,73,False
5,2024-05-02 15:57:32.809245,8.1,18.6,180,16,True,15.0,76,False
8,2024-05-02 15:57:32.889239,17.9,18.7,180,16,True,9.0,84,False
10,2024-05-02 15:57:32.966427,10.1,18.7,180,16,True,20.0,78,False
11,2024-05-02 15:57:33.046361,5.8,18.8,180,16,True,14.0,74,False
11,2024-05-02 15:57:33.123182,5.4,18.8,180,16,True,18.0,74,False
10,2024-05-02 15:57:33.200792,6.2,18.9,180,16,True,10.0,74,False
7,2024-05-02 15:57:33.275547,3.9,18.9,180,16,True,21.0,72,False
7,2024-05-02 15:57:33.354244,3.8,18.9,180,16,True,22.0,72,False
7,2024-05-02 15:57:33.418177,3.0,18.9,180,16,True,22.0,72,False
5,2024-05-02 15:57:33.479603,6.9,18.9,180,16,True,21.0,75,False
7,2024-05-02 15:57:33.559652,7.2,18.8,180,16,True,19.0,75,False
6,2024-05-02 15:57:33.622579,17.4,18.8,180,16,True,23.0,84,False
7,2024-05-02 15:57:33.701848,8.6,18.8,180,16,True,23.0,76,False
5,2024-05-02 15:57:33.763716,6.2,18.9,180,16,True,14.0,74,False
7,2024-05-02 15:57:33.828914,12.3,18.9,180,16,True,22.0,80,False
7,2024-05-02 15:57:33.892302,7.8,18.9,180,16,True,18.0,76,False
7,2024-05-02 15:57:33.970363,1.2,18.9,180,16,True,21.0,70,False
7,2024-05-02 15:57:34.034259,7.8,18.9,180,16,True,21.0,76,False
5,2024-05-02 15:57:34.110826,12.5,18.9,180,16,True,24.0,80,False
6,2024-05-02 15:57:34.189427,10.0,18.9,180,16,True,20.0,78,False
5,2024-05-02 15:57:34.266406,13.8,18.9,180,16,True,19.0,81,False
7,2024-05-02 15:57:34.346955,13.8,19.0,180,16,True,13.0,81,False
5,2024-05-02 15:57:34.408892,9.8,18.9,180,16,True,21.0,77,False
5,2024-05-02 15:57:34.472535,8.6,19.0,180,16,True,23.0,76,False
5,2024-05-02 15:57:34.550306,12.5,18.9,180,16,True,23.0,80,False
7,2024-05-02 15:57:34.616189,14.3,18.9,180,16,True,19.0,81,False
6,2024-05-02 15:57:34.679553,17.5,18.9,180,16,True,18.0,84,False
4,2024-05-02 15:57:34.756258,16.9,18.9,180,16,True,15.0,84,False
6,2024-05-02 15:57:34.834932,16.2,19.0,180,16,True,18.0,83,False
6,2024-05-02 15:57:34.898332,11.8,19.0,180,16,True,4.0,79,False
5,2024-05-02 15:57:34.975299,20.7,19.0,180,16,True,8.0,87,False
6,2024-05-02 15:57:35.039747,12.3,19.0,180,16,True,2.0,80,False
5,2024-05-02 15:57:35.104048,10.9,19.0,180,16,True,29.0,78,False
5,2024-05-02 15:57:35.121657,23.1,19.0,180,16,True,55.0,89,False
5,2024-05-02 15:57:35.198663,16.2,19.0,180,16,True,12.0,83,False
7,2024-05-02 15:57:35.279248,15.9,19.0,180,16,True,9.0,83,False
7,2024-05-02 15:57:35.343057,15.1,19.0,180,16,True,12.0,82,False
7,2024-05-02 15:57:35.406800,6.2,19.0,180,16,True,23.0,74,False
5,2024-05-02 15:57:35.483406,6.2,19.0,180,16,True,23.0,74,False
6,2024-05-02 15:57:35.547710,10.9,19.0,180,16,True,23.0,78,False
5,2024-05-02 15:57:35.610966,12.5,19.0,180,16,True,23.0,80,False
5,2024-05-02 15:57:35.689053,7.5,18.9,180,16,True,14.0,76,False
5,2024-05-02 15:57:35.753394,1.6,18.9,180,16,True,25.0,70,False
5,2024-05-02 15:57:35.830586,6.2,18.9,180,16,True,26.0,74,False
5,2024-05-02 15:57:35.909586,6.2,18.9,180,16,True,23.0,74,False
7,2024-05-02 15:57:35.974756,9.4,18.9,180,16,True,7.0,77,False
7,2024-05-02 15:57:36.052699,10.0,19.0,180,16,True,12.0,78,False
5,2024-05-02 15:57:36.114538,12.5,19.0,180,16,True,28.0,80,False
6,2024-05-02 15:57:36.179902,12.9,19.0,180,16,True,20.0,80,False
7,2024-05-02 15:57:36.244759,10.8,19.0,180,16,True,12.0,78,False
6,2024-05-02 15:57:36.308095,12.3,19.0,180,16,True,9.0,80,False
6,2024-05-02 15:57:36.387017,5.1,19.0,180,16,True,12.0,73,False
5,2024-05-02 15:57:36.463986,6.2,19.0,180,16,True,7.0,74,False
6,2024-05-02 15:57:36.528856,17.6,19.0,180,16,True,10.0,84,False
7,2024-05-02 15:57:36.594202,9.0,19.0,180,16,True,8.0,77,False
5,2024-05-02 15:57:36.656022,9.2,19.0,180,16,False,8.0,77,False
5,2024-05-02 15:57:36.719908,3.2,19.0,180,16,True,23.0,72,False
6,2024-05-02 15:57:36.785193,7.7,19.0,180,16,True,7.0,76,False
7,2024-05-02 15:57:36.850058,11.8,19.0,180,16,True,15.0,79,False
4,2024-05-02 15:57:36.911881,4.8,19.0,180,16,True,13.0,73,False
5,2024-05-02 15:57:36.976137,16.2,19.0,180,16,True,15.0,83,False
7,2024-05-02 15:57:37.056002,7.4,19.0,180,16,True,12.0,75,False
5,2024-05-02 15:57:37.117796,3.1,19.0,180,16,True,17.0,72,False
7,2024-05-02 15:57:37.184112,7.7,19.0,180,16,True,17.0,76,False
6,2024-05-02 15:57:37.247991,4.3,19.0,180,16,True,16.0,73,False
5,2024-05-02 15:57:37.311774,9.1,19.0,180,16,True,10.0,77,False
7,2024-05-02 15:57:37.377149,13.8,19.0,180,16,True,16.0,81,False
5,2024-05-02 15:57:37.453087,7.5,19.0,180,16,False,16.0,76,False
6,2024-05-02 15:57:37.518011,12.5,19.0,180,16,True,27.0,80,False
7,2024-05-02 15:57:37.583302,9.5,19.0,180,16,True,13.0,77,False
7,2024-05-02 15:57:37.647278,14.9,19.0,180,16,True,13.0,82,False
6,2024-05-02 15:57:37.710171,7.7,19.0,180,16,True,16.0,76,False
7,2024-05-02 15:57:37.774607,10.3,19.0,180,16,True,7.0,78,False
5,2024-05-02 15:57:37.836391,10.9,19.0,180,16,True,12.0,78,False
7,2024-05-02 15:57:37.902743,4.6,19.0,180,16,True,14.0,73,False
7,2024-05-02 15:57:37.966574,12.7,19.0,180,16,True,5.0,80,False
5,2024-05-02 15:57:38.028425,9.9,19.0,180,16,True,4.0,78,False
7,2024-05-02 15:57:38.093771,12.5,19.0,180,16,True,17.0,80,False
5,2024-05-02 15:57:38.155727,10.9,19.0,180,16,True,32.0,78,False
7,2024-05-02 15:57:38.221640,7.6,19.0,180,16,True,46.0,76,False
6,2024-05-02 15:57:38.284986,9.4,19.0,180,16,True,31.0,77,False
6,2024-05-02 15:57:38.348870,10.9,19.0,180,16,True,61.0,78,False
5,2024-05-02 15:57:38.412701,10.8,19.0,180,16,True,60.0,78,False
7,2024-05-02 15:57:38.478106,10.0,19.0,180,16,True,52.0,78,False
7,2024-05-02 15:57:38.541875,12.3,19.0,180,16,True,52.0,80,False
7,2024-05-02 15:57:38.606223,9.5,19.0,180,16,True,43.0,77,False
7,2024-05-02 15:57:38.669525,15.6,19.0,180,16,True,56.0,82,False
5,2024-05-02 15:57:38.730963,16.4,19.0,180,16,True,31.0,83,False
6,2024-05-02 15:57:38.795385,12.5,19.0,180,16,True,4.0,80,False
7,2024-05-02 15:57:38.860309,12.5,19.0,180,16,True,7.0,80,False
5,2024-05-02 15:57:38.936432,17.9,19.0,180,16,False,7.0,84,False
6,2024-05-02 15:57:39.015964,11.0,19.1,180,16,True,30.0,79,False
4,2024-05-02 15:57:39.078019,10.9,19.1,180,16,True,10.0,78,False
7,2024-05-02 15:57:39.157825,3.8,19.0,180,16,True,24.0,72,False
7,2024-05-02 15:57:39.236315,7.4,19.0,180,16,True,15.0,75,False
7,2024-05-02 15:57:39.299634,10.9,19.1,180,16,True,13.0,78,False
6,2024-05-02 15:57:39.376582,5.0,19.1,180,16,True,8.0,73,False
7,2024-05-02 15:57:39.454699,7.5,19.1,180,16,True,11.0,76,False
7,2024-05-02 15:57:39.518579,1.6,19.1,180,16,True,15.0,70,False
7,2024-05-02 15:57:39.581932,7.8,19.1,180,16,True,19.0,76,False
7,2024-05-02 15:57:39.645704,3.1,19.1,180,16,True,16.0,72,False
7,2024-05-02 15:57:39.709612,8.7,19.1,180,16,True,21.0,77,False
6,2024-05-02 15:57:39.787012,10.3,19.1,180,16,True,21.0,78,False
7,2024-05-02 15:57:39.866052,4.8,19.1,180,16,True,21.0,73,False
7,2024-05-02 15:57:39.944113,2.6,19.0,180,16,True,10.0,71,False
7,2024-05-02 15:57:40.021813,4.9,19.1,180,16,True,21.0,73,False
6,2024-05-02 15:57:40.098347,5.6,19.0,180,16,False,21.0,74,False
7,2024-05-02 15:57:40.163267,2.8,19.1,180,16,False,21.0,71,False
7,2024-05-02 15:57:40.241289,2.5,19.1,180,16,True,59.0,71,False
7,2024-05-02 15:57:40.304687,6.6,19.1,180,16,True,22.0,75,False
6,2024-05-02 15:57:40.367528,7.4,19.1,180,16,False,22.0,75,False
5,2024-05-02 15:57:40.430350,18.2,19.1,180,16,True,34.0,85,False
5,2024-05-02 15:57:40.503758,21.4,19.1,180,16,True,10.0,87,False
6,2024-05-02 15:57:40.581810,19.5,19.1,180,16,True,19.0,86,False
7,2024-05-02 15:57:40.660928,8.9,19.1,180,16,True,19.0,77,False
7,2024-05-02 15:57:40.739023,11.2,19.1,180,16,True,21.0,79,False
7,2024-05-02 15:57:40.802497,13.6,19.1,180,16,True,13.0,81,False
7,2024-05-02 15:57:40.879584,6.3,19.1,180,16,True,18.0,74,False
